date,document_id,open_count
20.12.2020,MLAW_196735,1
20.12.2020,MLAW_197790,1
20.12.2020,MLAW_200620,1
20.12.2020,MLAW_201828,1
20.12.2020,MLAW_208007,2
20.12.2020,OTN_6413,1
20.12.2020,PAP_14608,1
20.12.2020,PAP_24839,1
20.12.2020,PAP_4065,2
20.12.2020,PAP_48344,1
20.12.2020,PAP_49498,1
20.12.2020,PAP_55270,1
20.12.2020,PAP_55366,1
20.12.2020,PAP_64582,1
20.12.2020,PAP_64822,1
20.12.2020,PAP_68542,1
20.12.2020,PAP_75351,1
20.12.2020,PAP_79669,1
20.12.2020,PAP_83378,1
20.12.2020,PAP_93598,1
20.12.2020,PAP_94102,2
20.12.2020,PAP_94583,2
20.12.2020,PAP_94742,1
20.12.2020,PAS_334918,1
20.12.2020,PBI_158134,2
20.12.2020,PBI_162304,2
20.12.2020,PBI_224952,1
20.12.2020,PBI_227101,1
20.12.2020,PBI_234160,1
20.12.2020,PBI_235342,1
20.12.2020,PBI_236320,1
20.12.2020,PBI_237055,1
20.12.2020,PBI_237182,1
20.12.2020,PBI_239507,1
20.12.2020,PBI_242728,1
20.12.2020,PBI_245653,1
20.12.2020,PBI_246398,1
20.12.2020,PBI_249657,1
20.12.2020,PBI_249677,1
20.12.2020,PBI_251016,1
20.12.2020,PBI_251463,1
20.12.2020,PBI_252933,1
20.12.2020,PBI_256358,1
20.12.2020,PBI_257459,1
20.12.2020,PBI_257547,2
20.12.2020,PBI_258963,1
20.12.2020,PBI_260677,3
20.12.2020,PBI_261776,1
20.12.2020,PBI_262682,1
20.12.2020,PBI_264456,1
20.12.2020,PBI_264540,1
20.12.2020,PBI_266664,1
20.12.2020,PBI_266940,1
20.12.2020,PBI_269105,1
20.12.2020,PBI_269188,2
20.12.2020,PBI_274410,1
20.12.2020,PBI_274883,1
20.12.2020,PBI_276595,3
20.12.2020,PBI_276596,2
20.12.2020,PKBO_37880,1
20.12.2020,PKBO_45167,1
20.12.2020,PKBO_45601,1
20.12.2020,PKBO_45656,1
20.12.2020,PKBO_45673,1
20.12.2020,PKBO_45732,1
20.12.2020,PKBO_46103,1
20.12.2020,PKBO_46533,1
20.12.2020,PKS_22,2
20.12.2020,PKS_71,1
20.12.2020,PKV_201,2
20.12.2020,PPN_4,2
20.12.2020,PPS_46,1
20.12.2020,PPVS_1069,1
20.12.2020,PPVS_1217,1
20.12.2020,PPVS_174,1
20.12.2020,PPVS_912,1
20.12.2020,PRJ_164217,1
20.12.2020,PRJ_187809,1
20.12.2020,PRJ_79482,1
20.12.2020,PRSS_1181,1
20.12.2020,PSP_6,1
20.12.2020,PSP_7,1
20.12.2020,PSR_51512,1
20.12.2020,PSR_60887,2
20.12.2020,PSR_63495,1
20.12.2020,PSR_67809,1
20.12.2020,PSR_68440,2
20.12.2020,PSR_69464,1
20.12.2020,PSR_70618,1
20.12.2020,PSR_71259,1
20.12.2020,PSR_76174,1
20.12.2020,QSA_118617,1
20.12.2020,QSA_119405,1
20.12.2020,QSA_119478,1
20.12.2020,QSA_127799,1
20.12.2020,QSA_153825,1
20.12.2020,QSA_173978,1
20.12.2020,QSA_191141,2
20.12.2020,QSA_192265,1
20.12.2020,QSA_198614,1
20.12.2020,QSA_90159,1
20.12.2020,QUEST_182360,1
20.12.2020,RLAW016_88326,3
20.12.2020,RLAW076_53071,1
20.12.2020,RLAW077_125285,1
20.12.2020,RLAW091_129826,1
20.12.2020,RLAW091_147085,2
20.12.2020,RLAW091_75316,1
20.12.2020,RLAW091_85087,1
20.12.2020,RLAW322_14930,1
20.12.2020,RLAW322_41836,1
20.12.2020,RLAW322_82577,1
20.12.2020,RLAW411_121593,1
20.12.2020,RLAW411_127839,2
20.12.2020,RLAW411_149806,1
20.12.2020,RLAW411_156162,1
20.12.2020,RLAW411_173686,1
20.12.2020,RLAW439_58576,1
20.12.2020,RLAW439_60580,1
20.12.2020,RLAW439_71008,1
20.12.2020,RLAW439_73325,1
20.12.2020,RLAW439_86033,1
20.12.2020,RLAW439_86834,1
20.12.2020,RLAW439_91135,1
20.12.2020,RZB_141301,1
20.12.2020,RZB_195122,1
20.12.2020,RZB_216523,1
20.12.2020,RZB_279572,1
20.12.2020,RZB_342047,1
20.12.2020,RZB_36630,1
20.12.2020,RZB_57743,1
20.12.2020,RZB_84844,2
20.12.2020,RZR_142230,1
20.12.2020,RZR_294685,1
20.12.2020,RZR_317162,1
20.12.2020,RZR_83961,1
20.12.2020,SOCN_1108757,2
20.12.2020,STR_6156,2
21.01.2020,ACC_45614,1
21.01.2020,ACC_45615,1
21.01.2020,CJI_105476,1
21.01.2020,CJI_108192,2
21.01.2020,CJI_108212,1
21.01.2020,CJI_112110,2
21.01.2020,CJI_118918,1
21.01.2020,CJI_121347,1
21.01.2020,CJI_124345,1
21.01.2020,CJI_125521,1
21.01.2020,CJI_125766,1
21.01.2020,CJI_125929,1
21.01.2020,CJI_126681,1
21.01.2020,CJI_127584,1
21.01.2020,CJI_129249,1
21.01.2020,CJI_129512,2
21.01.2020,CJI_131815,1
21.01.2020,CJI_69764,1
