date,document_id,open_count
31.08.2020,CJI_119296,1
31.08.2020,CJI_12206,1
31.08.2020,CJI_123239,1
31.08.2020,CJI_126039,1
31.08.2020,CJI_126346,1
31.08.2020,CJI_126619,1
31.08.2020,CJI_126904,1
31.08.2020,CJI_128789,1
31.08.2020,CJI_129778,1
31.08.2020,CJI_2891,1
31.08.2020,CJI_33011,1
31.08.2020,CJI_62015,1
31.08.2020,CJI_91097,1
31.08.2020,CJI_94600,1
31.08.2020,CJI_96251,1
31.08.2020,CJI_99363,1
31.08.2020,CMB_16079,1
31.08.2020,CMB_17182,1
31.08.2020,CMB_18368,1
31.08.2020,CMB_18376,1
31.08.2020,CMB_18551,2
31.08.2020,CMB_18590,1
31.08.2020,CMB_18716,1
31.08.2020,CMB_18721,2
31.08.2020,CMB_18775,1
31.08.2020,CMB_18822,1
31.08.2020,CMB_18871,1
31.08.2020,CMB_18959,1
31.08.2020,KOR_19672,1
31.08.2020,LAW_128184,1
31.08.2020,LAW_137010,1
31.08.2020,LAW_14061,1
31.08.2020,LAW_141413,3
31.08.2020,LAW_15189,1
31.08.2020,LAW_21662,1
31.08.2020,LAW_217441,2
31.08.2020,LAW_221316,1
31.08.2020,LAW_222141,1
31.08.2020,LAW_22472,1
31.08.2020,LAW_22473,1
31.08.2020,LAW_241300,1
31.08.2020,LAW_291781,1
31.08.2020,LAW_304137,1
31.08.2020,LAW_308021,1
31.08.2020,LAW_317470,2
31.08.2020,LAW_321536,1
31.08.2020,LAW_325064,1
31.08.2020,LAW_325384,1
31.08.2020,LAW_341431,1
31.08.2020,LAW_353392,1
31.08.2020,LAW_358838,2
31.08.2020,LAW_364257,1
31.08.2020,LAW_365860,3
31.08.2020,LAW_367301,2
31.08.2020,LAW_39805,1
31.08.2020,LAW_62588,1
31.08.2020,LAW_65295,1
31.08.2020,LAW_7949,1
31.08.2020,LAW_87629,1
31.08.2020,OTN_20913,1
31.08.2020,OTN_26274,1
31.08.2020,PAP_35927,1
31.08.2020,PAP_39613,1
31.08.2020,PAP_45099,1
31.08.2020,PAP_53666,1
31.08.2020,PAP_79749,1
31.08.2020,PAP_94001,1
31.08.2020,PBI_222233,1
31.08.2020,PBI_227093,1
31.08.2020,PBI_227518,1
31.08.2020,PBI_233063,1
