date,document_id,open_count
29.08.2020,QUEST_179756,1
29.08.2020,QUEST_185715,1
29.08.2020,QUEST_188807,1
29.08.2020,QUEST_189709,1
29.08.2020,QUEST_193289,1
29.08.2020,QUEST_193404,1
29.08.2020,QUEST_194873,1
29.08.2020,QUEST_195342,1
29.08.2020,QUEST_198620,1
29.08.2020,QUEST_90512,1
29.08.2020,RAPS004_78528,1
29.08.2020,RAPS017_245945,1
29.08.2020,REXP411_8839,1
29.08.2020,RGSS_22385,1
29.08.2020,RLAW011_127615,2
29.08.2020,RLAW071_286960,1
29.08.2020,RLAW071_289828,2
29.08.2020,RLAW072_112526,1
29.08.2020,RLAW072_121819,1
29.08.2020,RLAW072_141144,1
29.08.2020,RLAW072_150387,1
29.08.2020,RLAW072_90627,1
29.08.2020,RLAW072_96867,1
29.08.2020,RLAW180_145964,1
29.08.2020,RLAW411_109729,2
29.08.2020,RLAW411_135531,1
29.08.2020,RLAW411_136540,1
29.08.2020,RLAW411_173861,2
29.08.2020,RLAW926_141562,1
29.08.2020,RLAW926_203821,1
29.08.2020,RLAW926_208023,1
29.08.2020,RLAW926_211702,1
29.08.2020,RLAW926_215798,1
29.08.2020,RLAW926_216816,1
29.08.2020,RLAW926_219391,1
29.08.2020,RZB_52474,1
29.08.2020,RZR_200185,1
29.08.2020,RZR_256463,1
29.08.2020,SOCN_1206413,1
29.08.2020,SOCN_424581,2
29.08.2020,SOSB_255892,1
29.08.2020,SOUR_259248,1
29.08.2020,SSZ_233920,2
29.09.2020,ACC_45614,2
29.09.2020,ACC_45615,1
29.09.2020,ACC_45616,4
29.09.2020,ARB_427631,1
29.09.2020,ARB_432169,1
29.09.2020,ARB_538905,1
29.09.2020,ARB_539190,2
29.09.2020,CJI_108776,2
29.09.2020,CJI_109916,1
29.09.2020,CJI_117895,1
29.09.2020,CJI_117896,1
29.09.2020,CJI_118732,1
29.09.2020,CJI_118805,1
29.09.2020,CJI_125568,1
29.09.2020,CJI_131366,1
29.09.2020,CJI_25051,1
29.09.2020,CJI_73134,1
29.09.2020,CJI_81872,2
29.09.2020,CJI_85920,1
29.09.2020,CJI_85957,1
29.09.2020,CMB_18271,1
29.09.2020,CMB_18507,1
29.09.2020,CMB_18512,1
29.09.2020,CMB_18661,1
29.09.2020,CMB_18677,1
29.09.2020,CMB_18719,1
29.09.2020,CMB_18786,1
29.09.2020,CMB_18869,1
29.09.2020,DOCS_361717,1
29.09.2020,EXP_432277,1
29.09.2020,EXP_442521,1
29.09.2020,EXP_579955,1
29.09.2020,KRBO_2960,1
29.09.2020,KRBO_3174,1
29.09.2020,KRBO_3234,2
29.09.2020,KRS_19415,1
29.09.2020,LAW_11916,2
29.09.2020,LAW_120858,1
29.09.2020,LAW_122054,1
29.09.2020,LAW_149655,2
29.09.2020,LAW_16852,1
29.09.2020,LAW_176611,2
29.09.2020,LAW_176967,2
29.09.2020,LAW_181498,1
29.09.2020,LAW_189430,3
29.09.2020,LAW_194819,1
29.09.2020,LAW_202102,1
29.09.2020,LAW_208471,3
29.09.2020,LAW_210227,1
29.09.2020,LAW_219546,3
29.09.2020,LAW_221761,1
29.09.2020,LAW_27912,1
29.09.2020,LAW_286556,1
29.09.2020,LAW_305830,1
29.09.2020,LAW_309066,1
29.09.2020,LAW_319484,1
29.09.2020,LAW_327119,1
29.09.2020,LAW_329121,1
29.09.2020,LAW_341905,1
29.09.2020,LAW_353733,1
29.09.2020,LAW_355607,1
29.09.2020,LAW_357068,1
29.09.2020,LAW_358992,1
29.09.2020,LAW_359645,1
29.09.2020,LAW_362522,1
29.09.2020,LAW_365336,1
29.09.2020,LAW_366493,1
29.09.2020,LAW_368402,3
29.09.2020,LAW_76609,1
29.09.2020,OTN_14886,1
29.09.2020,PAP_20250,1
29.09.2020,PAP_29292,1
29.09.2020,PAP_31784,1
29.09.2020,PAP_53719,2
29.09.2020,PAP_60540,1
29.09.2020,PAP_60545,1
29.09.2020,PAP_89160,1
29.09.2020,PBI_104040,1
29.09.2020,PBI_152182,1
29.09.2020,PBI_20553,2
29.09.2020,PBI_222344,1
29.09.2020,PBI_243507,1
29.09.2020,PBI_244398,1
29.09.2020,PBI_260453,1
29.09.2020,PBI_261088,1
29.09.2020,PBI_261683,1
29.09.2020,PBI_262171,1
29.09.2020,PBI_262648,1
29.09.2020,PBI_263125,1
29.09.2020,PBI_266757,1
29.09.2020,PBI_269188,1
29.09.2020,PBI_275796,1
29.09.2020,PBI_33359,1
29.09.2020,PBI_80138,1
29.09.2020,PKBO_40597,1
29.09.2020,PKBO_45318,1
29.09.2020,PKBO_45550,1
29.09.2020,PKBO_46138,2
29.09.2020,PKV_789,1
29.09.2020,PPN_9,1
29.09.2020,PPS_185,1
29.09.2020,PPS_24,1
29.09.2020,PPVS_3554,1
29.09.2020,PPVS_3578,1
29.09.2020,PSR_52649,1
29.09.2020,QSA_181362,1
29.09.2020,QSA_192398,1
29.09.2020,QSA_192446,1
29.09.2020,QSA_193055,1
29.09.2020,QUEST_183267,2
29.09.2020,QUEST_189004,1
29.09.2020,QUEST_196159,1
29.09.2020,QUEST_197943,1
29.09.2020,RLAW091_144201,1
29.09.2020,RLAW140_140987,1
29.09.2020,RLAW140_142578,2
29.09.2020,RLAW926_195902,1
29.09.2020,RZB_282412,1
29.09.2020,RZB_326718,1
29.09.2020,RZB_328263,1
29.09.2020,RZB_328584,1
29.09.2020,RZB_362423,1
29.09.2020,RZB_366846,1
29.09.2020,SOCN_532964,1
29.09.2020,SPB_233011,1
29.09.2020,STR_19052,1
29.09.2020,STR_24591,1
29.09.2020,STR_2715,1
29.10.2020,ACC_45614,2
29.10.2020,ACC_45615,2
29.10.2020,ACC_45616,1
29.10.2020,ARB_271147,1
29.10.2020,ARB_519823,3
29.10.2020,ARB_529324,1
29.10.2020,ARB_545046,1
29.10.2020,ARB_547406,1
29.10.2020,ARB_563262,1
29.10.2020,ARB_570995,1
29.10.2020,ARB_575303,1
29.10.2020,ARB_580913,1
29.10.2020,CJI_103569,1
29.10.2020,CJI_108241,1
29.10.2020,CJI_110273,1
29.10.2020,CJI_117132,1
29.10.2020,CJI_117329,1
29.10.2020,CJI_120579,1
29.10.2020,CJI_125192,1
29.10.2020,CJI_125631,1
29.10.2020,CJI_127467,1
29.10.2020,CJI_128743,1
29.10.2020,CJI_129026,1
29.10.2020,CJI_129481,1
29.10.2020,CJI_130736,2
29.10.2020,CJI_67145,1
29.10.2020,CJI_97813,1
29.10.2020,CJI_98614,1
29.10.2020,CMB_15723,1
29.10.2020,CMB_17668,1
29.10.2020,CMB_18083,1
29.10.2020,CMB_18462,1
29.10.2020,CMB_18637,1
29.10.2020,CMB_18668,1
29.10.2020,CMB_18790,1
29.10.2020,CMB_18853,1
29.10.2020,CMB_18903,1
29.10.2020,CMB_18938,1
29.10.2020,CMB_18961,2
29.10.2020,DOCS_368636,1
29.10.2020,DOF_16511,1
29.10.2020,DOF_21344,1
29.10.2020,DOF_596,1
29.10.2020,DOF_78519,2
29.10.2020,DOF_90978,1
29.10.2020,DOF_92196,1
29.10.2020,EXP_246476,1
29.10.2020,EXP_253592,1
29.10.2020,EXP_281215,1
29.10.2020,EXP_403446,1
29.10.2020,EXP_418582,1
29.10.2020,EXP_423491,1
29.10.2020,EXP_430045,1
29.10.2020,EXP_431313,1
29.10.2020,LAW_13680,1
29.10.2020,LAW_15602,1
29.10.2020,LAW_156436,1
29.10.2020,LAW_161209,1
29.10.2020,LAW_165800,1
29.10.2020,LAW_214796,1
29.10.2020,LAW_216897,1
29.10.2020,LAW_27049,1
29.10.2020,LAW_284357,1
29.10.2020,LAW_3026,1
29.10.2020,LAW_304836,1
29.10.2020,LAW_31775,1
29.10.2020,LAW_334176,1
29.10.2020,LAW_334887,1
29.10.2020,LAW_335693,1
