date,document_id,open_count
30.06.2020,LAW_359966,1
30.06.2020,LAW_361717,2
30.06.2020,LAW_363034,1
30.06.2020,LAW_365179,1
30.06.2020,LAW_366022,1
30.06.2020,LAW_366664,1
30.06.2020,LAW_367301,1
30.06.2020,LAW_69212,1
30.06.2020,LAW_78233,1
30.06.2020,LAW_9009,1
30.06.2020,MARB_261426,1
30.06.2020,MOB_134435,1
30.06.2020,MOB_154204,1
30.06.2020,MOB_199754,1
30.06.2020,MOB_254041,1
30.06.2020,MOB_26234,1
30.06.2020,MOB_9532,1
30.06.2020,OTN_27487,1
30.06.2020,OTN_701,1
30.06.2020,PAP_16902,1
30.06.2020,PAP_18777,1
30.06.2020,PAP_22143,1
30.06.2020,PAP_24393,1
30.06.2020,PAP_25397,1
30.06.2020,PAP_30394,2
30.06.2020,PAP_35689,1
30.06.2020,PAP_38741,1
30.06.2020,PAP_38830,1
30.06.2020,PAP_40899,1
30.06.2020,PAP_46808,1
30.06.2020,PAP_47326,1
30.06.2020,PAP_57706,1
30.06.2020,PAP_60332,1
30.06.2020,PAP_60333,1
30.06.2020,PAP_60497,1
30.06.2020,PAP_81348,1
30.06.2020,PAP_86945,1
30.06.2020,PAP_88544,1
30.06.2020,PAP_92454,1
30.06.2020,PAP_99831,1
30.06.2020,PAS_587125,1
30.06.2020,PBI_125728,1
30.06.2020,PBI_234246,1
30.06.2020,PBI_234966,2
30.06.2020,PBI_236758,1
30.06.2020,PBI_237585,1
30.06.2020,PBI_242330,1
30.06.2020,PBI_250256,2
30.06.2020,PBI_251016,1
30.06.2020,PBI_251508,1
30.06.2020,PBI_255713,1
30.06.2020,PBI_257724,1
30.06.2020,PBI_257975,1
30.06.2020,PBI_261568,1
30.06.2020,PBI_262591,1
30.06.2020,PBI_271515,1
30.06.2020,PBI_54205,1
30.06.2020,PKV_15,1
30.06.2020,PKV_19,2
30.06.2020,PKV_594,1
30.06.2020,PKV_671,3
30.06.2020,PSP_11,1
30.06.2020,PSR_62726,1
30.06.2020,PSR_67565,1
30.06.2020,PSR_68106,1
30.06.2020,PSR_68638,1
30.06.2020,PSR_69348,1
30.06.2020,PTS_2,1
30.06.2020,QUEST_178353,1
30.06.2020,QUEST_184406,1
30.06.2020,QUEST_186947,1
30.06.2020,QUEST_188974,1
30.06.2020,QUEST_198858,1
30.06.2020,RAPS012_123287,1
30.06.2020,RAPS012_98643,1
30.06.2020,RAPS012_99052,1
30.06.2020,RAPS012_99410,1
30.06.2020,RAPS012_99422,1
30.06.2020,RAPS012_99586,2
30.06.2020,RGSS_46841,2
30.06.2020,RGSS_49344,1
30.06.2020,RLAW053_123948,1
30.06.2020,RLAW053_14962,1
30.06.2020,RLAW053_70016,2
30.06.2020,RLAW053_98319,1
30.06.2020,RLAW080_115230,3
30.06.2020,RLAW117_47446,1
30.06.2020,RLAW117_48555,1
30.06.2020,RLAW117_49336,1
30.06.2020,RLAW117_50118,1
30.06.2020,RLAW117_50392,1
30.06.2020,RLAW123_108313,1
30.06.2020,RLAW123_183961,1
30.06.2020,RLAW123_199419,1
30.06.2020,RLAW123_205498,1
30.06.2020,RLAW123_217280,1
30.06.2020,RLAW123_224189,1
30.06.2020,RLAW123_234649,1
30.06.2020,RLAW123_235376,1
30.06.2020,RLAW123_243414,1
30.06.2020,RLAW123_245398,1
30.06.2020,RLAW123_255214,1
30.06.2020,RLAW123_255215,1
30.06.2020,RLAW148_69016,1
30.06.2020,RLAW210_53279,3
30.06.2020,RZB_212113,1
30.06.2020,RZB_294792,1
30.06.2020,RZB_317132,1
30.06.2020,RZB_347804,1
30.06.2020,RZB_361698,1
30.06.2020,RZB_363012,1
30.06.2020,RZB_366145,1
30.06.2020,RZB_74887,1
30.06.2020,SCN_125978,1
30.06.2020,SDV_114209,1
30.06.2020,SDV_78551,1
30.06.2020,SOUR_244795,1
30.07.2020,ACC_45614,2
30.07.2020,ACC_45615,4
30.07.2020,ACC_45616,9
30.07.2020,ARB_143205,2
30.07.2020,ARB_33880,1
