date,document_id,open_count
02.03.2020,KOR_55569,1
02.03.2020,LAW_11045,1
02.03.2020,LAW_120119,1
02.03.2020,LAW_120443,1
02.03.2020,LAW_212647,2
02.03.2020,LAW_218867,1
02.03.2020,LAW_26072,1
02.03.2020,LAW_26677,1
02.03.2020,LAW_284470,1
02.03.2020,LAW_28877,1
02.03.2020,LAW_289774,1
02.03.2020,LAW_294186,1
02.03.2020,LAW_309445,1
02.03.2020,LAW_320685,1
02.03.2020,LAW_323338,1
02.03.2020,LAW_332273,1
02.03.2020,LAW_336611,1
02.03.2020,LAW_344845,2
02.03.2020,LAW_347536,1
02.03.2020,LAW_351187,2
02.03.2020,LAW_352920,1
02.03.2020,LAW_354536,2
02.03.2020,LAW_358838,1
02.03.2020,LAW_358859,1
02.03.2020,LAW_361136,1
02.03.2020,LAW_363614,1
02.03.2020,LAW_366155,1
02.03.2020,LAW_367301,1
02.03.2020,LAW_367312,1
02.03.2020,LAW_368636,1
02.03.2020,LAW_52133,1
02.03.2020,PAP_153,1
02.03.2020,PAP_23501,1
02.03.2020,PAP_3276,1
02.03.2020,PAP_3535,1
02.03.2020,PAP_50845,1
02.03.2020,PAP_54347,1
02.03.2020,PAP_54539,1
02.03.2020,PAP_58783,1
02.03.2020,PAP_59638,1
02.03.2020,PAP_68358,1
02.03.2020,PAP_72660,2
02.03.2020,PAS_484695,1
02.03.2020,PBI_114974,1
02.03.2020,PBI_193737,1
02.03.2020,PBI_204825,1
02.03.2020,PBI_232732,1
02.03.2020,PBI_232760,1
02.03.2020,PBI_233090,1
02.03.2020,PBI_235902,1
02.03.2020,PBI_237827,1
02.03.2020,PBI_238586,1
02.03.2020,PBI_238794,1
02.03.2020,PBI_242714,1
02.03.2020,PBI_243351,1
02.03.2020,PBI_244933,1
02.03.2020,PBI_247960,1
02.03.2020,PBI_248437,1
02.03.2020,PBI_250377,1
02.03.2020,PBI_251016,1
02.03.2020,PBI_253108,1
02.03.2020,PBI_254158,1
02.03.2020,PBI_255061,1
02.03.2020,PBI_258439,1
02.03.2020,PBI_261153,1
02.03.2020,PBI_262682,1
02.03.2020,PBI_263437,1
02.03.2020,PBI_264230,1
02.03.2020,PBI_265532,1
02.03.2020,PBI_265902,1
02.03.2020,PBI_268072,2
02.03.2020,PBI_268089,1
02.03.2020,PBI_269343,1
02.03.2020,PBI_269837,1
02.03.2020,PBI_270088,1
02.03.2020,PBI_270581,1
02.03.2020,PBI_271582,1
02.03.2020,PBI_272014,1
02.03.2020,PBI_272977,1
02.03.2020,PKBO_36018,1
02.03.2020,PKBO_37754,1
02.03.2020,PKBO_37905,1
02.03.2020,PKBO_38199,1
02.03.2020,PKBO_40048,2
02.03.2020,PKBO_41129,1
02.03.2020,PKBO_41902,1
02.03.2020,PKBO_42054,1
02.03.2020,PKBO_42645,2
02.03.2020,PKBO_43619,1
02.03.2020,PKBO_44003,1
02.03.2020,PKBO_44618,1
02.03.2020,PKBO_44885,1
02.03.2020,PKBO_46064,1
02.03.2020,PKBO_46431,1
02.03.2020,PKV_671,1
02.03.2020,PKV_700,1
02.03.2020,PNPA_56106,2
02.03.2020,PPN_31,1
02.03.2020,PSP_14,2
02.03.2020,PSP_15,1
02.03.2020,PSR_63012,1
02.03.2020,PSR_63021,1
02.03.2020,PSR_63025,1
02.03.2020,PSR_70669,1
02.03.2020,QSA_128436,1
02.03.2020,QSA_149659,1
02.03.2020,QSA_186530,1
02.03.2020,QSA_187626,1
02.03.2020,QSA_190069,2
02.03.2020,QSA_191563,1
02.03.2020,QSA_192182,1
02.03.2020,QSA_195157,2
02.03.2020,QSA_198581,1
02.03.2020,QSA_74348,1
02.03.2020,QSBO_19916,1
02.03.2020,QUEST_160682,1
02.03.2020,QUEST_179316,1
02.03.2020,QUEST_180598,1
02.03.2020,QUEST_187954,1
02.03.2020,QUEST_194864,2
02.03.2020,REXP044_20113,2
02.03.2020,REXP086_35194,1
02.03.2020,REXP444_13988,1
02.03.2020,REXP444_15705,1
02.03.2020,REXP444_18541,1
02.03.2020,REXP444_340,1
02.03.2020,REXP444_7839,1
02.03.2020,RGSS_16066,1
02.03.2020,RLAW013_10646,1
02.03.2020,RLAW020_111094,1
02.03.2020,RLAW020_128579,1
02.03.2020,RLAW020_144350,1
02.03.2020,RLAW020_41382,1
02.03.2020,RLAW020_86345,1
02.03.2020,RLAW020_87320,1
02.03.2020,RLAW021_101578,1
02.03.2020,RLAW021_112564,1
02.03.2020,RLAW021_17229,1
02.03.2020,RLAW021_34052,1
02.03.2020,RLAW021_70882,1
02.03.2020,RLAW026_133236,2
02.03.2020,RLAW086_41227,1
02.03.2020,RLAW086_82984,1
02.03.2020,RLAW086_85498,1
02.03.2020,RLAW086_86846,1
02.03.2020,RLAW265_26386,1
02.03.2020,RLAW265_62139,1
02.03.2020,RLAW265_66669,1
02.03.2020,RLAW265_85117,1
02.03.2020,RLAW265_9183,1
02.03.2020,RLAW265_95252,1
02.03.2020,RLAW444_132790,1
02.03.2020,RLAW926_161826,1
02.03.2020,RLAW926_188101,2
02.03.2020,RLAW926_196784,1
02.03.2020,RLAW926_199975,1
02.03.2020,RLAW926_220242,1
02.03.2020,RLAW926_221648,1
02.03.2020,RZB_309707,1
02.03.2020,RZB_338618,1
02.03.2020,RZB_342641,1
02.03.2020,RZB_345020,1
02.03.2020,RZB_347077,1
02.03.2020,RZR_198460,1
02.03.2020,RZR_216442,1
02.03.2020,RZR_33017,2
02.03.2020,RZR_351205,1
02.03.2020,RZR_41787,1
02.03.2020,SCN_11131,2
02.03.2020,SDV_115344,2
02.03.2020,STR_13032,2
02.04.2020,ACC_45614,3
02.04.2020,ACC_45615,3
02.04.2020,ARB_15575,1
02.04.2020,ARB_252016,1
02.04.2020,ARB_354186,1
02.04.2020,ARB_367374,1
02.04.2020,ARB_543333,2
02.04.2020,ARB_614753,1
02.04.2020,ARB_633816,1
02.04.2020,ARB_636212,1
02.04.2020,ARB_637501,1
02.04.2020,CJI_101520,1
02.04.2020,CJI_103852,1
02.04.2020,CJI_104450,1
02.04.2020,CJI_105021,1
02.04.2020,CJI_105393,1
02.04.2020,CJI_107098,1
02.04.2020,CJI_113011,1
02.04.2020,CJI_123529,2
02.04.2020,CJI_123820,1
02.04.2020,CJI_125527,1
02.04.2020,CJI_25390,1
02.04.2020,CJI_34916,1
02.04.2020,CJI_53773,1
02.04.2020,CJI_57727,1
02.04.2020,CJI_6360,1
02.04.2020,CJI_64335,1
02.04.2020,CJI_65644,1
02.04.2020,CJI_74372,1
02.04.2020,CJI_86658,2
02.04.2020,CJI_98161,1
02.04.2020,CJI_99522,1
02.04.2020,CJI_99807,1
02.04.2020,CMB_16770,1
02.04.2020,CMB_16897,1
02.04.2020,CMB_18123,1
02.04.2020,CMB_18156,1
02.04.2020,CMB_18260,1
02.04.2020,CMB_18289,1
02.04.2020,CMB_18638,1
02.04.2020,CMB_18786,1
02.04.2020,CMB_18815,1
02.04.2020,CMB_18837,1
02.04.2020,CMB_8713,1
02.04.2020,DOF_90097,1
02.04.2020,DOF_91377,3
02.04.2020,DOF_91378,1
02.04.2020,EXP_741609,1
02.04.2020,KOR_19949,1
02.04.2020,LAW_107644,1
02.04.2020,LAW_126589,1
02.04.2020,LAW_128841,1
02.04.2020,LAW_137496,1
02.04.2020,LAW_145500,1
02.04.2020,LAW_15108,1
02.04.2020,LAW_152216,1
02.04.2020,LAW_153849,1
02.04.2020,LAW_15641,1
02.04.2020,LAW_16346,1
02.04.2020,LAW_179976,1
02.04.2020,LAW_187821,1
02.04.2020,LAW_188948,1
02.04.2020,LAW_19367,1
02.04.2020,LAW_199213,1
02.04.2020,LAW_200040,1
02.04.2020,LAW_205843,1
02.04.2020,LAW_215158,1
02.04.2020,LAW_218550,1
02.04.2020,LAW_219017,2
02.04.2020,LAW_239207,1
02.04.2020,LAW_247230,1
02.04.2020,LAW_250430,1
02.04.2020,LAW_323817,1
02.04.2020,LAW_32859,1
02.04.2020,LAW_334827,1
02.04.2020,LAW_342099,1
02.04.2020,LAW_346953,1
02.04.2020,LAW_347446,2
02.04.2020,LAW_350654,1
02.04.2020,LAW_356131,1
02.04.2020,LAW_358509,1
02.04.2020,LAW_358895,1
02.04.2020,LAW_361677,1
02.04.2020,LAW_365651,1
02.04.2020,LAW_366846,2
02.04.2020,LAW_367308,2
02.04.2020,LAW_368622,1
02.04.2020,LAW_37765,1
02.04.2020,LAW_53121,1
02.04.2020,LAW_54531,1
02.04.2020,LAW_59712,1
02.04.2020,LAW_80486,1
02.04.2020,LAW_82409,1
02.04.2020,LAW_92065,1
02.04.2020,LAW_93256,2
02.04.2020,LAW_9729,1
02.04.2020,PAP_4293,1
02.04.2020,PAP_46361,1
02.04.2020,PAS_134375,1
02.04.2020,PAS_448990,1
02.04.2020,PAS_470534,1
02.04.2020,PAS_491760,1
02.04.2020,PAS_516269,1
02.04.2020,PBI_185900,1
02.04.2020,PBI_232831,1
02.04.2020,PBI_234165,2
02.04.2020,PBI_239666,1
02.04.2020,PBI_242944,1
02.04.2020,PBI_253282,1
02.04.2020,PBI_253357,1
02.04.2020,PBI_253441,1
02.04.2020,PBI_255272,2
02.04.2020,PBI_261649,1
02.04.2020,PBI_261803,1
02.04.2020,PBI_262591,1
02.04.2020,PBI_262656,1
02.04.2020,PBI_268920,1
02.04.2020,PBI_269188,1
02.04.2020,PBI_269370,1
02.04.2020,PBI_274300,1
02.04.2020,PBI_275663,1
02.04.2020,PKBO_31241,1
02.04.2020,PKBO_33027,1
02.04.2020,PKBO_34971,2
02.04.2020,PKBO_35934,1
02.04.2020,PKBO_38336,1
02.04.2020,PKBO_38970,1
02.04.2020,PKBO_43045,1
02.04.2020,PKBO_43228,1
02.04.2020,PKBO_45125,1
02.04.2020,PKBO_45399,1
02.04.2020,PKBO_45460,1
02.04.2020,PKBO_45581,2
02.04.2020,PKBO_45596,2
02.04.2020,PKBO_45938,1
02.04.2020,PKBO_46461,1
02.04.2020,PKBO_46532,1
02.04.2020,PKS_14,1
02.04.2020,PKS_21,1
02.04.2020,PKS_22,2
02.04.2020,PNPA_12192,1
02.04.2020,PNPA_40684,3
02.04.2020,PNPA_4308,3
02.04.2020,PNPA_64023,1
02.04.2020,PPVS_172,1
02.04.2020,PRJ_197007,1
02.04.2020,QUEST_180203,1
02.04.2020,QUEST_180331,1
02.04.2020,QUEST_186906,1
02.04.2020,QUEST_56973,1
02.04.2020,RAPS013_314216,1
02.04.2020,REXP049_12566,1
02.04.2020,RLAW011_148811,1
02.04.2020,RLAW049_5972,1
02.04.2020,RLAW071_113415,2
02.04.2020,RLAW071_172972,1
02.04.2020,RLAW071_283924,1
02.04.2020,RLAW071_96478,1
02.04.2020,RLAW077_123477,2
02.04.2020,RLAW077_97454,1
02.04.2020,RLAW224_134813,1
02.04.2020,RLAW224_150318,1
02.04.2020,RLAW224_152965,1
02.04.2020,RLAW224_32565,1
02.04.2020,RLAW224_40509,1
02.04.2020,RLAW224_59656,1
02.04.2020,RLAW249_81514,1
02.04.2020,RZB_346672,1
02.04.2020,RZB_6392,1
02.04.2020,RZB_99073,1
02.04.2020,SCN_123743,1
02.04.2020,SMS_325651,1
02.04.2020,SPB_223926,1
02.04.2020,SPB_230016,2
02.04.2020,SPB_233194,1
02.04.2020,SPB_233849,2
02.04.2020,SPV_191314,1
02.04.2020,SSZ_201695,1
02.04.2020,SSZ_213526,1
02.04.2020,SVV_83909,1
02.05.2020,ACC_45614,5
02.05.2020,ACC_45615,4
02.05.2020,ACC_45616,3
02.05.2020,ARB_572451,1
02.05.2020,ARB_614741,1
