date,document_id,open_count
30.01.2020,PAS_231420,1
30.01.2020,PAS_306292,1
30.01.2020,PAS_317256,1
30.01.2020,PAS_330767,1
30.01.2020,PAS_4127,2
30.01.2020,PAS_4162,1
30.01.2020,PAS_53297,1
30.01.2020,PAS_643345,1
30.01.2020,PAS_9990,1
30.01.2020,PBI_101464,1
30.01.2020,PBI_108636,1
30.01.2020,PBI_110922,1
30.01.2020,PBI_149129,3
30.01.2020,PBI_175326,1
30.01.2020,PBI_204582,1
30.01.2020,PBI_207108,1
30.01.2020,PBI_237191,2
30.01.2020,PBI_238262,1
30.01.2020,PBI_238435,1
30.01.2020,PBI_242216,1
30.01.2020,PBI_242635,1
30.01.2020,PBI_243426,1
30.01.2020,PBI_244450,1
30.01.2020,PBI_245349,1
30.01.2020,PBI_247663,1
30.01.2020,PBI_250522,1
30.01.2020,PBI_252789,1
30.01.2020,PBI_256608,1
30.01.2020,PBI_259966,1
30.01.2020,PBI_260019,1
30.01.2020,PBI_267911,1
30.01.2020,PBI_268383,1
30.01.2020,PBI_270182,1
30.01.2020,PBI_273741,1
30.01.2020,PBI_59938,1
30.01.2020,PBI_7438,1
30.01.2020,PBUN_5,2
30.01.2020,PKBO_13662,1
30.01.2020,PKBO_22418,1
30.01.2020,PKBO_22588,1
30.01.2020,PKBO_22591,1
30.01.2020,PKBO_28706,2
30.01.2020,PKBO_30149,1
30.01.2020,PKBO_31299,2
30.01.2020,PKBO_31457,1
30.01.2020,PKBO_32191,1
30.01.2020,PKBO_32843,1
30.01.2020,PKBO_33581,1
30.01.2020,PKBO_34095,1
30.01.2020,PKBO_34131,2
30.01.2020,PKBO_34147,1
30.01.2020,PKBO_36304,1
30.01.2020,PKBO_36899,1
30.01.2020,PKBO_39177,1
30.01.2020,PKBO_39664,1
30.01.2020,PKBO_39672,1
30.01.2020,PKBO_39950,1
30.01.2020,PKBO_40684,1
30.01.2020,PKBO_41331,1
30.01.2020,PKBO_41600,1
30.01.2020,PKBO_42071,1
30.01.2020,PKBO_43051,1
30.01.2020,PKBO_43060,1
30.01.2020,PKBO_43149,1
30.01.2020,PKBO_44098,1
30.01.2020,PKBO_44179,1
30.01.2020,PKBO_44380,1
30.01.2020,PKBO_45348,1
30.01.2020,PKBO_46375,1
30.01.2020,PKBO_46713,1
30.01.2020,PKV_12,1
30.01.2020,PKV_75,1
30.01.2020,PPN_4,2
30.01.2020,PSR_71846,1
30.01.2020,QSA_32852,1
30.01.2020,QSBO_20389,1
30.01.2020,QUEST_144528,1
30.01.2020,QUEST_176602,1
30.01.2020,QUEST_181390,1
30.01.2020,QUEST_188084,1
30.01.2020,QUEST_191143,1
30.01.2020,RAPS001_106285,1
30.01.2020,RAPS005_92796,1
30.01.2020,RAPS007_137111,1
30.01.2020,RAPS013_296024,1
30.01.2020,RLAW123_174565,1
30.01.2020,RLAW123_253986,1
30.01.2020,RLAW169_132000,1
30.01.2020,RLAW169_80984,1
30.01.2020,RLAW186_104103,2
30.01.2020,RLAW186_104345,1
30.01.2020,RLAW188_13042,1
30.01.2020,RLAW188_19187,1
30.01.2020,RLAW188_38709,1
30.01.2020,RLAW188_71026,1
30.01.2020,RLAW210_10150,1
30.01.2020,RLAW210_10425,1
30.01.2020,RLAW220_38278,1
30.01.2020,RLAW411_117195,1
30.01.2020,RLAW411_134821,1
30.01.2020,RLAW411_142838,1
30.01.2020,RLAW411_175805,1
30.01.2020,RLAW411_175897,1
30.01.2020,RLAW411_90264,1
30.01.2020,RZB_347529,1
30.01.2020,RZB_368233,2
30.01.2020,RZR_313169,1
30.01.2020,SCN_114067,1
30.01.2020,SDV_106717,1
30.01.2020,SDV_113912,1
30.01.2020,SSK_138720,1
30.01.2020,SSZ_223119,1
30.01.2020,SUR_125914,1
30.01.2020,SUR_189265,1
30.01.2020,SVV_85423,1
30.03.2020,ACC_45615,1
30.03.2020,ARB_165676,1
30.03.2020,ARB_546791,1
30.03.2020,CJI_101004,1
30.03.2020,CJI_101131,1
30.03.2020,CJI_103590,1
30.03.2020,CJI_104350,1
30.03.2020,CJI_106684,2
30.03.2020,CJI_110106,1
30.03.2020,CJI_110812,1
30.03.2020,CJI_111058,1
30.03.2020,CJI_111134,1
30.03.2020,CJI_112715,1
30.03.2020,CJI_115903,1
30.03.2020,CJI_116403,1
30.03.2020,CJI_119138,1
30.03.2020,CJI_119559,1
30.03.2020,CJI_119950,1
30.03.2020,CJI_121481,1
30.03.2020,CJI_122958,1
30.03.2020,CJI_123504,1
30.03.2020,CJI_125711,1
30.03.2020,CJI_128167,1
30.03.2020,CJI_129287,1
30.03.2020,CJI_130004,1
30.03.2020,CJI_130197,1
30.03.2020,CJI_131074,1
30.03.2020,CJI_131199,1
30.03.2020,CJI_131282,1
30.03.2020,CJI_24983,3
30.03.2020,CJI_95517,1
30.03.2020,CJI_99667,1
