date,document_id,open_count
26.07.2020,CMB_15133,1
26.07.2020,CMB_15841,1
26.07.2020,CMB_16458,2
26.07.2020,CMB_16466,2
26.07.2020,CMB_17665,2
26.07.2020,CMB_18218,1
26.07.2020,CMB_18254,1
26.07.2020,CMB_18272,1
26.07.2020,CMB_18369,1
26.07.2020,CMB_18503,1
26.07.2020,CMB_18571,1
26.07.2020,CMB_18575,2
26.07.2020,CMB_18646,1
26.07.2020,CMB_18674,1
26.07.2020,CMB_18690,1
26.07.2020,CMB_18778,1
26.07.2020,CMB_18798,1
26.07.2020,CMB_18811,1
26.07.2020,CMB_18823,1
26.07.2020,CMB_18936,1
26.07.2020,EXP_605249,1
26.07.2020,KSOJ008_21098,1
26.07.2020,LAW_107972,1
26.07.2020,LAW_115112,1
26.07.2020,LAW_11916,1
26.07.2020,LAW_127091,1
26.07.2020,LAW_134896,1
26.07.2020,LAW_156870,1
26.07.2020,LAW_174807,1
26.07.2020,LAW_187599,1
26.07.2020,LAW_19238,2
26.07.2020,LAW_193061,4
26.07.2020,LAW_197446,1
26.07.2020,LAW_204700,1
26.07.2020,LAW_208539,1
26.07.2020,LAW_210684,2
26.07.2020,LAW_216093,1
26.07.2020,LAW_219019,1
26.07.2020,LAW_223853,2
26.07.2020,LAW_23591,1
26.07.2020,LAW_253581,1
26.07.2020,LAW_255306,1
26.07.2020,LAW_27400,1
26.07.2020,LAW_278989,1
26.07.2020,LAW_280963,1
26.07.2020,LAW_296698,2
26.07.2020,LAW_298207,1
26.07.2020,LAW_299386,1
26.07.2020,LAW_301069,1
26.07.2020,LAW_303125,2
26.07.2020,LAW_311098,1
26.07.2020,LAW_312280,1
26.07.2020,LAW_315262,1
26.07.2020,LAW_322610,2
26.07.2020,LAW_324358,1
26.07.2020,LAW_32451,1
26.07.2020,LAW_332473,1
26.07.2020,LAW_332851,1
26.07.2020,LAW_332931,1
26.07.2020,LAW_334859,2
26.07.2020,LAW_335824,1
26.07.2020,LAW_338414,1
26.07.2020,LAW_339827,1
26.07.2020,LAW_341415,1
