date,document_id,open_count
09.04.2020,LAW_176144,1
09.04.2020,LAW_178799,1
09.04.2020,LAW_179580,1
09.04.2020,LAW_18838,2
09.04.2020,LAW_189899,1
09.04.2020,LAW_193988,1
09.04.2020,LAW_195137,1
09.04.2020,LAW_200912,1
09.04.2020,LAW_211411,1
09.04.2020,LAW_213159,1
09.04.2020,LAW_214412,1
09.04.2020,LAW_215025,1
09.04.2020,LAW_256220,1
09.04.2020,LAW_26309,1
09.04.2020,LAW_279022,2
09.04.2020,LAW_283023,1
09.04.2020,LAW_283849,1
09.04.2020,LAW_304030,1
09.04.2020,LAW_311498,1
09.04.2020,LAW_313013,2
09.04.2020,LAW_314752,1
09.04.2020,LAW_317673,1
09.04.2020,LAW_325988,2
09.04.2020,LAW_327320,1
09.04.2020,LAW_330075,1
09.04.2020,LAW_330789,1
09.04.2020,LAW_340430,1
09.04.2020,LAW_340532,3
09.04.2020,LAW_346091,1
09.04.2020,LAW_346325,1
09.04.2020,LAW_349283,1
09.04.2020,LAW_351240,1
09.04.2020,LAW_3574,1
09.04.2020,LAW_358777,1
09.04.2020,LAW_358812,1
09.04.2020,LAW_361367,1
09.04.2020,LAW_365556,1
09.04.2020,LAW_366146,1
09.04.2020,LAW_367901,1
09.04.2020,LAW_37471,1
09.04.2020,LAW_42819,1
09.04.2020,LAW_47542,1
09.04.2020,LAW_56947,1
09.04.2020,LAW_57162,1
09.04.2020,LAW_57332,1
09.04.2020,LAW_6392,1
09.04.2020,LAW_7043,1
09.04.2020,LAW_84069,1
09.04.2020,LAW_87762,1
09.04.2020,LAW_92998,1
09.04.2020,MLAW_166795,1
09.04.2020,MLAW_201762,1
09.04.2020,PAP_10079,1
09.04.2020,PAP_19255,1
09.04.2020,PAP_29076,1
09.04.2020,PAP_3529,1
09.04.2020,PAP_46347,1
09.04.2020,PAP_46619,2
09.04.2020,PAP_79489,2
09.04.2020,PAP_87557,1
09.04.2020,PAP_88388,1
09.04.2020,PAS_207800,1
09.04.2020,PAS_219691,1
09.04.2020,PBI_128807,1
09.04.2020,PBI_238631,1
09.04.2020,PBI_238968,1
09.04.2020,PBI_239662,1
09.04.2020,PBI_240029,1
09.04.2020,PBI_244466,1
09.04.2020,PBI_246792,1
09.04.2020,PBI_248823,1
09.04.2020,PBI_249316,2
